0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385193.298 302.23 212.191 1221 299.707 209.833 1212 296.124 208.732 1221 292.463 209.061 1234 289.587 210.701 1234 292.215 212.12 1234 295.68 212.824 1229 299.201 212.772 1221 318.875 214.099 1243 321.703 212.463 1238 325.405 212.135 1243 328.778 213.227 1256 330.876 215.339 1270 328.36 216.132 1256 325.087 216.102 1247 321.729 215.298 1238 304.316 203.942 1212 298.381 201.973 1221 291.734 201.066 1238 286.983 202.685 1238 283.646 205.365 1234 284.765 206.652 1234 288.188 204.999 1234 292.134 204.294 1229 297.748 205.064 1221 303.319 206.542 1208 318.757 205.669 1243 324.489 205.058 1247 330.711 205.534 1265 334.761 207.994 1275 337.1 211.013 0 335.733 212.045 1289 333.233 209.966 1275 329.826 208.582 1261 324.606 208.169 1243 319.23 208.376 1238 307.033 212.623 1229 306.25 217.185 1229 304.421 220.902 1229 301.348 223.685 1229 301.935 227.732 1229 307.804 228.424 1238 312.043 228.9 1243 317.093 229.209 1252 318.285 225.453 1247 315.851 221.938 1243 314.738 217.88 1238 314.677 213.366 1238 296.856 237.658 1234 300.888 235.817 1229 305.437 234.524 1238 309.157 235.576 1243 312.849 235.345 1252 316.44 237.298 1261 319.334 239.866 1261 316.496 241.242 1270 312.963 241.99 1261 308.403 241.92 1252 303.562 241.062 1238 299.853 239.664 1234 299.723 237.681 1229 304.041 237.557 1234 308.801 238.077 1243 313.243 238.508 1256 316.782 239.385 1261 313.184 238.686 1256 308.729 238.303 1243 304.033 237.748 1234 277.94 209.861 1243 277.422 217.218 1243 277.656 224.638 1252 278.526 232.048 1256 280.377 238.921 1261 283.788 244.949 1265 288.106 249.126 1270 293.249 252.744 1270 299.475 255.386 1280 306.783 256.929 1294 313.888 256.335 1309 319.968 254.354 1319 324.963 251.111 1339 329.319 247.111 1522 332.88 241.478 1522 335.184 235.337 1529 336.939 228.895 1536 337.997 222.544 1542 338.455 215.774 0 295.901 211.029 1229 325.102 214.349 1247 309.848 225.78 1243 305.316 201.269 1216 299.081 199.227 1221 291.344 198.26 1238 285.298 200.293 1243 281.488 203.304 1238 318.315 202.842 1252 324.352 202.223 1252 331.695 202.867 1270 337.006 206.009 0 339.766 209.459 0
1390385193.361 304.663 213.578 1212 302.253 211.047 1208 298.702 209.753 1225 295.012 209.9 1229 292.068 211.398 1234 294.571 213.02 1234 298.018 213.923 1225 301.571 214.037 1221 321.157 216.231 1238 324.082 214.659 1238 327.822 214.461 1252 331.143 215.687 1265 333.102 217.877 1270 330.586 218.644 1261 327.326 218.525 1252 323.985 217.577 1243 307.138 205.801 1216 301.232 203.488 1225 294.531 202.174 1234 289.626 203.52 1238 286.103 206.027 1234 287.204 207.392 1234 290.713 205.943 1234 294.711 205.456 1234 300.375 206.54 1216 305.953 208.335 1208 321.384 208.173 1243 327.211 207.761 1252 333.463 208.424 1261 337.43 211.004 0 339.646 214.103 0 338.211 215.06 0 335.836 212.955 0 332.501 211.473 1261 327.27 210.883 1252 321.833 210.9 1238 309.405 214.297 1229 308.42 218.99 1234 306.434 222.75 1234 303.205 225.414 1234 303.564 229.566 1238 309.458 230.746 1238 313.706 231.418 1247 318.714 231.704 1256 320.04 227.927 1247 317.779 224.284 1243 316.881 220.055 1243 317.07 215.385 1243 297.761 239.014 1234 302.057 237.706 1234 306.734 236.837 1238 310.431 238.107 1252 314.175 238.008 1256 317.698 239.893 1261 320.611 242.279 1280 317.603 243.626 1275 313.987 244.267 1270 309.381 244.007 1256 304.511 242.9 1238 300.805 241.281 1238 300.556 239.255 1229 305.12 239.634 1238 309.945 240.485 1247 314.461 241.012 1261 318.174 241.788 1275 314.436 241.023 1261 309.89 240.478 1247 305.088 239.648 1238 280.148 209.64 1238 279.336 217.17 1243 279.288 224.817 1247 279.856 232.457 1256 281.462 239.561 1261 284.728 245.847 1265 288.894 250.184 1270 293.839 254.012 1275 299.893 256.87 1280 307.037 258.705 1294 314.011 258.35 1314 320.004 256.577 1324 324.977 253.513 1344 329.452 249.736 1371 333.364 244.164 1522 336.042 238.036 1522 338.171 231.563 1536 339.607 225.143 1542 340.463 218.251 0 298.357 212.082 1225 327.4 216.708 1252 311.612 227.976 1243 308.289 203.142 1221 302.103 200.745 1225 294.338 199.31 1238 288.122 200.992 1238 284.109 203.8 1238 321.056 205.293 1247 327.173 204.883 1256 334.521 205.748 1275 339.722 209.055 0 342.345 212.604 1549
1390385193.423 307.072 215.197 1221 304.755 212.55 1208 301.241 211.118 1212 297.524 211.091 1229 294.501 212.433 1234 296.941 214.183 1234 300.383 215.238 1221 303.954 215.494 1221 323.19 218.441 1238 326.183 216.995 1247 329.933 216.946 1256 333.198 218.277 1265 335.048 220.497 0 332.527 221.184 1261 329.29 220.952 1256 325.993 219.876 1247 309.796 207.554 1216 303.862 204.962 1221 297.068 203.32 1234 292.087 204.562 1229 288.485 207.023 1229 289.649 208.325 1229 293.176 206.967 1229 297.159 206.61 1229 302.87 207.958 1212 308.447 210.002 1208 323.84 210.501 1243 329.755 210.315 1252 336.029 211.186 1275 339.841 213.984 0 341.819 217.234 0 340.279 217.974 0 338.127 215.79 0 334.943 214.188 1270 329.745 213.416 1252 324.272 213.223 1238 311.735 216.021 1229 310.646 220.765 1234 308.563 224.455 1234 305.195 226.893 1234 305.336 231.057 1238 311.264 232.519 1243 315.534 233.36 1256 320.436 233.759 1256 321.808 230.034 1252 319.648 226.374 1243 318.926 222.101 1243 319.351 217.39 1238 299.153 240.069 1234 303.538 238.999 1234 308.322 238.37 1243 311.962 239.804 1256 315.716 239.836 1261 319.111 241.782 1270 321.818 244.194 1289 318.824 245.774 1284 315.19 246.527 1275 310.551 246.178 1261 305.654 244.789 1243 302.021 242.806 1238 301.893 240.501 1234 306.497 241.036 1238 311.364 242.098 1256 315.88 242.78 1265 319.459 243.702 1270 315.791 243.231 1265 311.208 242.646 1256 306.364 241.488 1238 282.541 210.12 1234 281.554 217.691 1238 281.348 225.369 1247 281.723 233.002 1252 283.161 240.077 1256 286.23 246.36 1261 290.196 250.767 1261 294.897 254.775 1275 300.714 257.89 1289 307.715 260.002 1299 314.514 259.768 1314 320.29 257.993 1319 325.076 254.983 1344 329.48 251.345 1360 333.48 246.016 1522 336.359 240.157 1522 338.753 233.917 1529 340.461 227.717 1542 341.627 220.93 1549 300.796 213.413 1221 329.42 219.146 1256 313.473 229.806 1247 311.031 204.934 1225 304.837 202.257 1225 296.969 200.452 1234 290.634 201.996 1238 286.532 204.747 1234 323.642 207.611 1243 329.827 207.442 1252 337.204 208.56 1280 342.26 212.17 1542 344.63 215.908 1542
1390385193.501 309.5 216.425 1208 307.307 213.723 1208 303.852 212.166 1216 300.149 211.977 1221 297.04 213.155 1229 299.453 215.008 1225 302.866 216.202 1225 306.405 216.61 1212 325.359 220.375 1238 328.351 219.089 1243 332.051 219.216 1256 335.208 220.654 1265 336.936 222.911 1275 334.44 223.492 1265 331.259 223.128 1256 328.047 221.917 1243 312.595 209.034 1212 306.791 206.222 1221 300.153 204.296 1234 295.109 205.25 1229 291.334 207.457 1225 292.419 208.827 1225 296.056 207.709 1229 300.096 207.576 1229 305.704 209.149 1221 311.161 211.393 1208 326.426 212.659 1243 332.128 212.711 1256 338.1 213.763 1270 341.726 216.584 0 343.578 219.805 1542 342.018 220.497 1549 340.003 218.341 0 336.967 216.697 1256 332.004 215.756 1256 326.764 215.34 1243 314.244 217.517 1221 313.033 222.221 1234 310.874 225.845 1234 307.524 228.199 1229 307.608 232.359 1234 313.469 233.926 1247 317.638 234.936 1252 322.145 235.542 1256 323.644 231.913 1252 321.742 228.128 1243 321.16 223.832 1238 321.695 219.165 1238 301.234 241.249 1234 305.527 240.308 1234 310.256 239.792 1247 313.759 241.314 1256 317.357 241.523 1261 320.349 243.581 1270 322.558 246.065 1284 319.849 247.404 1280 316.446 247.976 1275 312.079 247.463 1261 307.386 245.931 1243 303.903 243.895 1238 304.148 241.794 1234 308.469 242.426 1238 313.046 243.587 1256 317.114 244.424 1265 320.11 245.412 1275 316.993 244.719 1265 312.875 243.986 1256 308.367 242.742 1238 284.502 210.129 1234 283.299 217.691 1238 282.824 225.453 1243 282.945 233.175 1252 284.196 240.315 1256 287.156 246.725 1256 291.113 251.259 1256 295.854 255.379 1265 301.708 258.627 1289 308.671 260.934 1299 315.376 260.894 1314 321.036 259.282 1319 325.736 256.434 1334 330.108 252.954 1360 334.161 247.788 1522 337.162 242.091 1522 339.726 236.013 1529 341.596 229.953 1542 342.931 223.377 1549 303.321 214.408 1216 331.456 221.348 1256 315.581 231.356 1243 313.907 206.478 1221 307.859 203.578 1225 300.194 201.447 1234 293.82 202.618 1234 289.543 205.072 1229 326.33 209.781 1247 332.288 209.858 1256 339.326 211.19 1270 344.17 214.849 1549 346.408 218.567 1542
1390385193.626 312.026 217.83 1208 309.942 215.071 1208 306.574 213.41 1216 302.911 213.094 1225 299.76 214.14 1225 302.079 216.104 1225 305.437 217.428 1221 308.938 217.948 1212 327.649 222.278 1243 330.653 221.095 1247 334.276 221.314 1261 337.293 222.802 1270 338.841 225.06 0 336.434 225.622 1270 333.357 225.212 1261 330.243 223.917 1247 315.507 210.673 1216 309.798 207.657 1221 303.253 205.491 1234 298.129 206.197 1229 294.195 208.189 1225 295.18 209.662 1225 298.931 208.74 1225 303.024 208.786 1229 308.591 210.552 1216 313.983 212.992 1208 329.011 214.764 1247 334.546 214.958 1256 340.26 216.107 1284 343.708 218.889 1542 345.431 222.063 1542 343.886 222.749 1542 342.001 220.655 0 339.125 219.01 1280 334.363 217.986 1256 329.296 217.458 1247 316.829 219.13 1225 315.506 223.888 1238 313.272 227.501 1234 309.849 229.716 1234 309.844 233.941 1238 315.858 235.819 1252 319.963 236.955 1252 324.237 237.487 1261 325.803 233.867 1256 324.053 230.037 1252 323.564 225.691 1243 324.199 220.983 1238 302.859 242.186 1238 307.405 241.725 1238 312.284 241.553 1256 315.767 243.204 1256 319.356 243.518 1261 322.215 245.444 1275 324.334 247.718 0 321.558 248.95 0 318.208 249.379 1284 313.934 248.737 1261 309.258 247.088 1243 305.69 244.975 1238 305.692 242.869 1238 310.317 243.941 1247 314.948 245.34 1261 318.981 246.212 1275 322.045 247.078 0 318.909 246.26 1275 314.828 245.402 1261 310.221 243.996 1247 286.36 210.323 1229 284.967 218.034 1238 284.265 225.968 1243 284.13 233.854 1247 285.226 241.135 1252 288.169 247.688 1256 292.21 252.282 1256 297.041 256.45 1275 302.978 259.727 1284 309.924 262.122 1299 316.444 262.153 1309 321.875 260.586 1319 326.372 257.809 1334 330.633 254.437 1355 334.701 249.359 1515 337.806 243.764 1522 340.509 237.786 1529 342.526 231.82 1536 344.038 225.343 1542 305.958 215.628 1221 333.593 223.412 1256 317.86 233.165 1247 316.897 208.144 1225 310.961 205.038 1221 303.444 202.638 1238 297.042 203.49 1229 292.619 205.69 1229 328.993 211.872 1247 334.775 212.098 1256 341.515 213.542 1289 346.141 217.176 1542 348.241 220.86 1542
1390385193.689 314.161 218.832 1208 312.178 216.055 1208 308.875 214.332 1221 305.256 213.924 1225 302.075 214.862 1229 304.345 216.9 1229 307.659 218.31 1225 311.116 218.91 1208 329.554 223.684 1243 332.52 222.586 1252 336.075 222.898 1261 338.994 224.424 1270 340.439 226.681 0 338.079 227.213 0 335.065 226.748 1265 332.035 225.382 1252 317.909 211.686 1221 312.331 208.554 1225 305.952 206.227 1229 300.829 206.742 1229 296.806 208.558 1225 297.716 210.096 1225 301.514 209.339 1225 305.616 209.534 1229 311.07 211.423 1221 316.341 213.965 1212 331.236 216.188 1252 336.559 216.485 1256 341.998 217.675 1275 345.295 220.412 1549 346.917 223.526 1542 345.374 224.213 1542 343.598 222.187 1549 340.848 220.565 1275 336.305 219.489 1261 331.46 218.865 1247 319.035 220.333 1221 317.639 225.111 1234 315.361 228.748 1238 311.975 230.982 1234 311.961 235.246 1243 317.901 237.143 1252 321.88 238.357 1256 325.781 238.965 1256 327.434 235.381 1256 325.918 231.446 1252 325.537 227.034 1247 326.238 222.321 1243 304.913 243.481 1238 309.335 243.103 1243 314.129 242.968 1256 317.468 244.645 1261 320.886 245.039 1265 323.372 246.981 1275 325.06 249.218 1366 322.584 250.266 1280 319.485 250.579 1275 315.505 249.877 1265 311.052 248.2 1252 307.611 246.12 1243 307.904 244.248 1238 312.244 245.37 1252 316.561 246.774 1261 320.145 247.667 1275 322.694 248.462 1275 320.089 247.463 1275 316.488 246.562 1261 312.223 245.197 1252 288.121 210.492 1229 286.608 218.265 1234 285.733 226.33 1243 285.424 234.322 1252 286.399 241.666 1256 289.276 248.314 1261 293.329 253.006 1261 298.212 257.247 1275 304.195 260.594 1289 311.108 263.07 1299 317.502 263.156 1314 322.79 261.607 1319 327.163 258.858 1339 331.34 255.52 1355 335.384 250.504 1522 338.547 244.994 1522 341.345 239.11 1522 343.468 233.211 1536 345.077 226.861 1542 308.208 216.516 1221 335.345 224.952 1261 319.776 234.534 1247 319.348 209.175 1221 313.559 205.955 1225 306.246 203.372 1234 299.873 203.977 1234 295.365 205.969 1229 331.285 213.287 1252 336.842 213.619 1256 343.275 215.115 1275 347.73 218.71 1542 349.724 222.34 1542
1390385193.767 316.215 220.595 1212 314.026 218.251 1212 310.969 216.777 1221 307.624 216.006 1225 304.509 216.056 1225 306.847 217.92 1225 309.861 219.257 1221 313.089 220.12 1212 331.766 225.701 1252 334.576 225.265 1256 337.637 225.972 1265 340.194 227.226 1270 341.834 228.995 0 339.406 229.063 1275 336.701 228.355 1265 334.027 227.148 1261 319.849 213.842 1216 314.71 210.529 1225 308.87 207.805 1234 304.083 207.828 1234 300.169 209.027 1225 300.633 210.982 1225 304.376 210.775 1229 308.307 211.427 1229 313.423 213.483 1221 318.334 216.143 1212 333.669 219.072 1252 338.327 219.197 1265 342.818 219.851 1270 345.753 221.796 1536 347.167 224.252 1542 345.952 225.775 1536 344.063 224.178 0 341.403 223.016 1275 337.636 222.22 1261 333.443 221.689 1252 321.576 222.269 1225 319.995 227.158 1234 317.372 230.937 1238 313.302 233.154 1238 313.029 237.294 1243 319.234 239.997 1252 323.391 241.267 1261 327.418 241.763 1270 329.188 238.173 1265 327.776 233.982 1252 327.551 229.078 1252 328.313 224.261 1243 307.41 244.887 1238 311.65 244.502 1247 316.128 244.596 1261 319.128 246.266 1265 322.286 246.531 1270 324.833 248.531 1270 327.092 250.585 1360 324.133 252.687 1355 320.988 253.512 1289 316.96 252.915 1280 312.667 250.939 1252 309.664 248.244 1243 310.286 245.951 1243 314.005 247.012 1256 317.969 248.509 1270 321.651 249.393 1275 324.787 250.2 0 321.901 249.626 1275 318.277 248.611 1270 314.177 247.107 1256 289.609 211.329 1234 287.975 218.827 1238 286.988 226.613 1243 286.61 234.428 1252 287.575 241.696 1256 290.104 248.1 1256 293.92 253.554 1261 298.757 258.395 1275 304.816 262.253 1294 311.808 264.93 1304 318.33 264.906 1314 323.325 262.606 1314 327.532 259.331 1334 331.36 255.768 1360 335.029 251.425 1522 338.432 246.474 1522 341.603 241.222 1522 344.03 235.86 1536 345.681 230.003 1536 310.392 218.123 1221 337.018 227.216 1270 321.339 237.071 1252 321.549 211.206 1225 316.232 207.786 1229 309.561 204.751 1234 303.641 204.737 1234 299.282 206.035 1229 333.847 215.948 1252 338.697 216.115 1261 343.997 217.004 1270 348.04 219.7 1542 349.88 222.714 1542
1390385193.829 318.503 222.123 1216 316.452 219.735 1221 313.497 218.187 1225 310.222 217.324 1229 307.098 217.27 1234 309.361 219.227 1234 312.294 220.66 1225 315.446 221.605 1216 333.581 227.576 1256 336.343 227.204 1261 339.318 227.947 1270 341.762 229.215 1270 343.282 230.979 1536 340.954 231.062 1270 338.34 230.332 1265 335.751 229.083 1256 322.448 215.337 1221 317.557 211.923 1225 311.991 209.058 1234 307.264 208.796 1234 303.31 209.745 1229 303.512 211.749 1225 307.349 211.773 1234 311.262 212.631 1229 316.199 214.826 1225 320.944 217.628 1216 335.726 220.903 1256 340.196 221.093 1270 344.497 221.772 1280 347.289 223.648 1542 348.602 226.032 1542 347.395 227.562 1542 345.603 226.032 0 343.071 224.888 1275 339.469 224.067 1270 335.413 223.478 1256 323.674 223.989 1229 321.959 228.829 1234 319.272 232.569 1234 315.13 234.721 1238 314.824 238.859 1243 321.006 241.804 1256 325.142 243.18 1270 329.013 243.597 1275 330.816 240.087 1270 329.54 235.874 1256 329.436 230.955 1252 330.293 226.135 1252 308.369 245.744 1243 312.915 245.841 1252 317.552 246.302 1265 320.511 248.073 1270 323.636 248.412 1275 326.07 250.273 0 328.166 252.186 1366 325.208 254.207 1350 322.105 254.972 1339 318.163 254.309 1289 313.868 252.245 1265 310.773 249.413 1247 311.02 246.901 1247 315.262 248.418 1261 319.336 250.163 1270 322.984 251.063 1275 326.053 251.851 1360 323.164 251.304 1280 319.565 250.223 1270 315.288 248.531 1261 291.228 212.107 1238 289.37 219.806 1238 288.178 227.745 1247 287.686 235.637 1252 288.722 242.894 1256 291.383 249.256 1261 295.26 254.667 1261 300.097 259.46 1284 306.124 263.29 1299 312.966 265.893 1299 319.184 265.791 1309 323.922 263.404 1314 327.982 260.223 1334 331.793 256.798 1355 335.499 252.622 1509 339.011 247.879 1522 342.24 242.849 1522 344.71 237.652 1536 346.494 232.047 1536 312.859 219.516 1225 338.666 229.175 1265 323.093 238.836 1256 324.205 212.819 1225 319.148 209.296 1221 312.812 206.104 1234 307.007 205.75 1238 302.611 206.77 1234 335.937 217.851 1256 340.592 218.084 1265 345.674 218.997 1280 349.55 221.63 1536 351.281 224.583 1542
1390385193.892 319.176 222.439 1212 317.108 220.122 1216 314.157 218.602 1225 310.903 217.721 1234 307.808 217.604 1238 310.046 219.582 1234 312.968 221.023 1225 316.123 221.957 1216 334.282 227.863 1261 337.003 227.539 1265 339.949 228.301 1270 342.394 229.545 0 343.943 231.254 0 341.598 231.35 1275 338.984 230.627 1270 336.414 229.376 1261 323.112 215.588 1225 318.195 212.166 1225 312.608 209.283 1234 307.889 209.067 1234 303.963 210.047 1229 304.235 212.013 1225 308.021 212.016 1234 311.903 212.847 1234 316.836 215.046 1225 321.572 217.842 1216 336.46 221.194 1256 340.946 221.371 1265 345.266 222.016 0 348.048 223.895 0 349.334 226.27 1536 348.116 227.775 1542 346.362 226.258 0 343.838 225.13 0 340.237 224.33 1265 336.186 223.751 1256 324.382 224.272 1234 322.683 229.087 1238 320 232.784 1234 315.85 234.881 1238 315.513 238.978 1243 321.662 241.887 1256 325.781 243.253 1270 329.625 243.69 1275 331.417 240.234 1270 330.169 236.074 1261 330.108 231.191 1256 330.993 226.432 1252 309.296 246 1243 313.71 245.928 1252 318.274 246.285 1265 321.199 248.018 1270 324.27 248.355 1280 326.619 250.234 0 328.585 252.197 1371 325.65 254.314 1355 322.568 255.18 1334 318.661 254.574 1284 314.425 252.499 1265 311.471 249.637 1252 312.007 247.158 1252 316.007 248.471 1261 319.96 250.118 1270 323.489 251.014 1284 326.393 251.825 0 323.594 251.392 1284 320.094 250.393 1270 315.987 248.734 1261 292.207 212.29 1238 290.376 219.865 1238 289.218 227.689 1247 288.755 235.482 1252 289.774 242.647 1256 292.346 248.923 1261 296.106 254.287 1261 300.832 259.067 1284 306.71 262.887 1294 313.423 265.495 1304 319.531 265.404 1309 324.215 263.061 1314 328.252 259.922 1339 332.048 256.542 1360 335.746 252.494 1509 339.318 247.873 1522 342.661 242.955 1522 345.248 237.846 1536 347.079 232.269 1536 313.536 219.881 1225 339.321 229.482 1270 323.752 238.973 1256 324.863 213.07 1225 319.784 209.542 1225 313.417 206.33 1238 307.608 206.027 1234 303.244 207.081 1234 336.659 218.149 1256 341.321 218.367 1270 346.428 219.245 0 350.313 221.89 1536 352.017 224.839 1542
1390385193.970 319.401 222.254 1212 317.333 219.896 1221 314.376 218.386 1225 311.119 217.546 1234 307.991 217.49 1234 310.268 219.454 1234 313.204 220.875 1225 316.356 221.787 1221 334.478 227.599 1256 337.23 227.219 1265 340.2 227.934 1270 342.642 229.172 1275 344.181 230.91 0 341.866 231.031 1275 339.247 230.33 1270 336.652 229.101 1261 323.259 215.455 1221 318.392 212.101 1225 312.866 209.297 1238 308.15 208.996 1238 304.203 209.924 1234 304.299 211.93 1229 308.199 211.969 1234 312.13 212.835 1234 317.067 214.992 1225 321.834 217.78 1216 336.574 220.965 1256 341.041 221.118 1270 345.368 221.753 0 348.159 223.588 1536 349.472 225.947 1529 348.285 227.495 1542 346.509 225.993 0 343.989 224.873 1275 340.36 224.079 1270 336.26 223.514 1256 324.493 224.098 1234 322.796 228.946 1234 320.131 232.683 1238 315.993 234.822 1238 315.703 238.949 1243 321.885 241.938 1256 326.08 243.293 1270 329.947 243.573 1275 331.674 240.104 1275 330.377 235.976 1256 330.281 231.065 1252 331.164 226.226 1252 308.984 245.564 1243 313.609 245.825 1252 318.304 246.383 1265 321.289 248.163 1275 324.43 248.476 1284 326.876 250.219 1284 328.951 252.013 1366 325.986 254.049 1355 322.867 254.854 1294 318.934 254.219 1289 314.62 252.213 1270 311.469 249.375 1247 311.522 246.713 1247 316.011 248.378 1261 320.151 250.168 1270 323.81 251.001 1289 326.884 251.726 0 323.926 251.277 1289 320.31 250.233 1270 315.94 248.527 1256 291.609 212.632 1238 289.785 220.55 1238 288.666 228.622 1252 288.288 236.557 1256 289.521 243.742 1261 292.379 249.967 1261 296.358 255.194 1270 301.239 259.779 1280 307.273 263.393 1299 314.01 265.758 1304 320.05 265.502 1309 324.62 263.036 1314 328.531 259.88 1344 332.272 256.495 1360 335.942 252.366 1371 339.475 247.688 1522 342.749 242.715 1522 345.278 237.522 1536 347.131 231.939 1536 313.756 219.711 1225 339.562 229.162 1270 323.974 238.917 1256 324.995 212.932 1225 319.962 209.472 1225 313.687 206.351 1238 307.912 205.957 1238 303.519 206.955 1234 336.757 217.922 1256 341.404 218.116 1270 346.51 218.975 1289 350.397 221.563 1536 352.133 224.492 1542
1390385194.32 318.696 221.434 1216 316.565 219.24 1221 313.6 217.874 1225 310.403 217.128 1234 307.355 217.121 1238 309.627 218.973 1234 312.559 220.29 1229 315.679 221.093 1221 333.731 226.231 1256 336.404 225.756 1261 339.364 226.355 1270 341.873 227.487 1270 343.514 229.131 0 341.2 229.344 1270 338.562 228.753 1270 335.938 227.628 1261 322.37 214.292 1221 317.651 211.183 1229 312.283 208.639 1238 307.715 208.439 1238 303.883 209.421 1234 304.003 211.422 1229 307.786 211.407 1238 311.646 212.164 1234 316.414 214.108 1225 321.03 216.651 1221 335.726 219.232 1256 340.125 219.205 1270 344.474 219.678 1280 347.372 221.393 0 348.814 223.697 0 347.71 225.313 0 345.824 223.882 0 343.226 222.852 1275 339.572 222.185 1265 335.506 221.77 1256 323.662 223.048 1225 321.978 227.953 1234 319.338 231.802 1238 315.242 234.13 1243 314.969 238.274 1243 321.141 241.062 1261 325.339 242.326 1270 329.277 242.541 1280 330.939 239.037 1270 329.574 234.83 1256 329.444 229.905 1252 330.282 225.024 1252 308.161 245.081 1243 312.781 245.205 1252 317.471 245.644 1261 320.468 247.327 1270 323.609 247.572 1275 326.16 249.252 1289 328.289 251.041 1371 325.254 253.25 1355 322.094 254.208 1334 318.089 253.72 1289 313.76 251.764 1256 310.619 248.919 1247 310.586 246.178 1247 315.126 247.662 1256 319.383 249.326 1265 323.117 250.109 1280 326.235 250.844 1371 323.134 250.671 1280 319.347 249.826 1265 314.914 248.14 1256 291.518 212.413 1238 289.794 220.194 1238 288.726 228.104 1252 288.404 235.938 1256 289.574 243.045 1261 292.298 249.261 1261 296.106 254.478 1265 300.799 259.123 1284 306.609 262.805 1299 313.251 265.171 1304 319.361 264.933 1309 324.131 262.47 1319 328.221 259.213 1339 332.117 255.719 1366 335.92 251.49 1515 339.482 246.657 1522 342.77 241.49 1522 345.27 236.048 1542 347.022 230.19 1542 313.061 219.144 1225 338.823 227.586 1270 323.228 238 1261 324.032 211.771 1225 319.135 208.554 1229 313.02 205.717 1238 307.419 205.45 1238 303.148 206.511 1234 335.753 216.231 1256 340.326 216.226 1270 345.447 216.876 1275 349.46 219.28 0 351.347 222.127 1542
